,place_name,address,place_id,latitude,longitude,types,city
49,Hira Hospital,"Shivajinagar South, Near Mali Theater, Sangli, Maharashtra 416416, India",ChIJ8VvAhkMYwTsRItRWDmkVWOo,16.85438,74.564171,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
50,Somashekhar Hospital,"Vijay Colony, Shivaji Nagar, Miraj, Maharashtra 416410, India",ChIJw6EygbUjwTsRcwDloVTHGsU,16.822901,74.643326,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
51,Bharti Vidyapeeth Deemed University Medical College And Hospital Sangli,"26, Sangli - Miraj Rd, Wanalesawadi, Vijaynagar, Sangli, Maharashtra 416410, India",ChIJtfivEF8iwTsRhADsVfpRaJE,16.841957,74.61988699999999,"['hospital', 'university', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
52,"Unique Diabetes,Thyroid and Hormone Care Centre","2nd Lane Ganesh Nagar, opposite District Hospital Road, South Shivaji Nagar, Sangli Miraj Kupwad, Maharashtra 416416, India",ChIJZR-VmmgYwTsR3PwMqNej1dU,16.8524229,74.5734816,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
53,Paramshetti Hospital,"Shivaji Nagar, Miraj, Maharashtra 416410, India",ChIJ5fT9Ok0iwTsRp63MdGs1GxA,16.8317528,74.6393406,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
54,Jadhav Hospital,"Sangli - Salmalgewadi Road, Chandanwadi, Miraj, Maharashtra 416410, India",ChIJO_xn7bIjwTsRC4A01J5CB1M,16.8325441,74.6421914,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
55,Parvati Hospital,"Old, Vijaynagar - Kupwad Rd, Kumar Hasure Nagar, Sangli, Maharashtra 416415, India",ChIJrfcZno0iwTsR3-sZwr8eCmY,16.8556866,74.6127759,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
56,Galaxy Hospital,"Manah Swasthya Clinic Rd, Patrakar Nagar, Sangli, Maharashtra 416416, India",ChIJ1QIhRUMYwTsRNyBqI9UQ130,16.8519985,74.5647132,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
57,Kulkarni Hospital,"E26, Kupwad, MIDC Kupwad, Sangli Miraj Kupwad, Maharashtra 416436, India",ChIJe7nxmNEiwTsRXJmcPKcSJhI,16.8831513,74.6299403,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
58,Nirmal Hospital and De Addiction Centre Miraj,"Station Rd, Shivaji Nagar, Miraj, Maharashtra 416410, India",ChIJCWBTu8ojwTsRcRuZQyJVa48,16.8218339,74.6409906,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
59,Sushil Hospital - Dr.Subhash Patil,"C.S.S. 13330, Abhiyanta Bhavan, Sangli - Miraj Rd, Gandhi Nagar, Nishant Colony, Sangli, Maharashtra 416414, India",ChIJS5PL8ngYwTsRbkRP3Sh-UE0,16.8496886,74.591656,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
